tx_id,scenario_label,is_suspicious,primary_category,expected_triggers_fired,expected_confidence_band,ground_truth_notes
TX20260602000349,subtle_mule_4credits,YES,C3,C3_sweep,MEDIUM,Single outbound sweep >80% of cumulative fan-in.
TX20260602000221,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260602000790,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001276,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000797,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001858,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000586,GIFT_NRI_RATIO_BREACH,YES,C5,C5_gift_ratio,MEDIUM,Gift to NRI relative exceeds historical baseline by >5x.
TX20260603000666,subtle_device_probe,YES,C6,C6_subtle_probe,LOW,"Known location, new device, odd hour, tiny probe amount; rules-only likely misses."
TX20260602000366,layering_roundtrip_4hop,YES,C3,C3_roundtrip,MEDIUM,Layering hop 3/4; preservation~0.90.
TX20260604000874,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000220,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260603000985,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000661,newloc_newdevice_fraud,YES,C6,C6_newloc_newdev,MEDIUM,Simultaneously new geo cluster and new device.
TX20260604001118,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000695,vacation_foreign_legit,NO,C6,,N/A,Domestic-static holder genuinely abroad on holiday; rules-only likely false-positives.
TX20260601000283,FUZZY_TYPO_CONFLICT,NO,C2,C2_fuzzy_reject,LOW,Typo'd variant of WL0009 but PAN conflicts; should not auto-hit.
TX20260603001172,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000029,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 1/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260603001058,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001616,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001237,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001856,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001674,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001786,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000962,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001667,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000086,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 14/22 far above account's monthly baseline.
TX20260602001117,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000876,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000856,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260607000005,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 5/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260602000301,classic_mule_fanout,YES,C3,C3_sweep,HIGH,Single outbound sweep >80% of cumulative fan-in.
TX20260602000311,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 3/6 to account.
TX20260603001771,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000181,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 4/21 far above account's monthly baseline.
TX20260603000654,takeover_newdevice_drain,YES,C6,C6_takeover,HIGH,Known location but unrecognised device draining ~95% of balance.
TX20260601001912,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001608,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001821,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260422000557,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260603000176,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 13/14 far above account's monthly baseline.
TX20260603000846,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000460,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 3 on account dormant ~334d, age <18mo."
TX20260603001622,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001886,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001751,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001033,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000103,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 9/20 far above account's monthly baseline.
TX20260604000774,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000205,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 7/18 far above account's monthly baseline.
TX20260604001926,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001709,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000684,oddhour_known_user,NO,C6,,N/A,"Night-active user, own device and city, normal amount."
TX20260603000910,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001842,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001690,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260606000042,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 5/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260602001558,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000640,fatf_jurisdiction_fraud,YES,C6,C6_jurisdiction,MEDIUM,Sudden transfer originating from an elevated-risk jurisdiction.
TX20260603001793,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000169,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 6/14 far above account's monthly baseline.
TX20260602000095,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 1/20 far above account's monthly baseline.
TX20260602001094,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000504,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 2 on account dormant ~256d, age <18mo."
TX20260601000770,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000941,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001449,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001655,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001759,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000063,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 6/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260603000665,subtle_device_probe,YES,C6,C6_subtle_probe,LOW,"Known location, new device, odd hour, tiny probe amount; rules-only likely misses."
TX20260601000750,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001342,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000072,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 5/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260601000243,RECURRING_SALARY_LOOK_LIKE_STRUCTURING,NO,C1,,LOW,Monthly recurring salary-like cadence to a fixed payee; not windowed splitting.
TX20260602001890,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260313000526,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260603000669,subtle_device_probe,YES,C6,C6_subtle_probe,LOW,"Known location, new device, odd hour, tiny probe amount; rules-only likely misses."
TX20260603001867,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000620,GIFT_NRI_BOUNDARY_LEGIT,NO,C5,,LOW,Gift ratio ~4.8x sits just below the 5x trigger; preserved boundary FP-control case.
TX20260603000444,NEW_ACCOUNT_HIGH_VALUE,YES,C4,C4_newaccount,MEDIUM,High-value transfer from account <60d old with minimal KYC.
TX20260602000122,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 8/17 far above account's monthly baseline.
TX20260602001492,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001070,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000463,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 6 on account dormant ~334d, age <18mo."
TX20260601001089,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000989,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260412000547,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260602000094,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 22/22 far above account's monthly baseline.
TX20260602001663,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000068,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 1/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260603000195,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 18/21 far above account's monthly baseline.
TX20260603001642,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001347,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000138,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 7/18 far above account's monthly baseline.
TX20260602001846,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001551,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000905,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001207,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000050,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 3/4 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260603000707,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000088,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 16/22 far above account's monthly baseline.
TX20260601000625,CLEAN,NO,C5,,N/A,"Low YTD utilisation, well within LRS ceiling."
TX20260303000543,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260603000004,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 4/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260601000855,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001792,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000997,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001621,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001863,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001607,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001588,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001845,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000020,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 3/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260303000621,CLEAN,NO,C5,,N/A,Prior modest gift to NRI relative (baseline).
TX20260603000189,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 12/21 far above account's monthly baseline.
TX20260323000527,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260602001245,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000736,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001191,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000171,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 8/14 far above account's monthly baseline.
TX20260602000473,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 7 on account dormant ~292d, age <18mo."
TX20260604001741,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000483,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 9 on account dormant ~306d, age <18mo."
TX20260602001416,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001420,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000276,DOB_DISAMBIGUATES,NO,C2,C2_dob_reject,LOW,Receiver name equals WL0038 but DOB differs; identifier mismatch must defeat name match.
TX20260603001474,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001785,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001893,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000279,DOB_DISAMBIGUATES,NO,C2,C2_dob_reject,LOW,Receiver name equals WL0015 but DOB differs; identifier mismatch must defeat name match.
TX20260602000310,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 2/6 to account.
TX20260602000288,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 1/6 to account.
TX20260603000448,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 1 on account dormant ~180d, age <18mo."
TX20260603000316,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 1/6 to account.
TX20260604001034,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000760,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000634,impossible_travel_fraud,YES,C6,C6_impossible_travel,HIGH,Transaction location implies impossible travel vs last known session; new device.
TX20260604000744,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000928,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000368,compromised_merchant_mule,YES,C3,C3_fanin,MEDIUM,Fan-in credit 1/6 to merchant.
TX20260603001703,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000464,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 7 on account dormant ~334d, age <18mo."
TX20260328000614,CLEAN,NO,C5,,N/A,Prior modest gift to NRI relative (baseline).
TX20260602000390,merchant_settlement_legit,NO,C3,,N/A,Fan-in credit 1/7 to merchant.
TX20260603000173,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 10/14 far above account's monthly baseline.
TX20260603001981,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000108,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 14/20 far above account's monthly baseline.
TX20260603001742,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000890,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000315,classic_mule_fanout,YES,C3,C3_sweep,HIGH,Single outbound sweep >80% of cumulative fan-in.
TX20260602000362,layering_roundtrip_4hop,YES,C3,C3_roundtrip,MEDIUM,Layering hop 3/4; preservation~0.90.
TX20260601001581,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001467,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001072,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001740,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001499,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000755,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001400,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260328000618,CLEAN,NO,C5,,N/A,Prior modest gift to NRI relative (baseline).
TX20260603001672,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001802,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000889,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000958,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260502000247,RECURRING_SALARY_LOOK_LIKE_STRUCTURING,NO,C1,,LOW,Monthly recurring salary-like cadence to a fixed payee; not windowed splitting.
TX20260601000778,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000043,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 1/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260603001541,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000633,impossible_travel_fraud,YES,C6,C6_impossible_travel,HIGH,Transaction location implies impossible travel vs last known session; new device.
TX20260602000361,layering_roundtrip_4hop,YES,C3,C3_roundtrip,MEDIUM,Layering hop 2/4; preservation~0.90.
TX20260602000397,merchant_settlement_legit,NO,C3,,N/A,Aggregation then settlement (legit merchant/business).
TX20260602000110,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 16/20 far above account's monthly baseline.
TX20260603001448,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260402000245,RECURRING_SALARY_LOOK_LIKE_STRUCTURING,NO,C1,,LOW,Monthly recurring salary-like cadence to a fixed payee; not windowed splitting.
TX20260603001634,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000957,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001797,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001715,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260422000593,CLEAN,NO,C5,,N/A,Prior modest gift to NRI relative (baseline).
TX20260603000186,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 9/21 far above account's monthly baseline.
TX20260602000141,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 10/18 far above account's monthly baseline.
TX20260602000880,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000322,classic_mule_fanout,YES,C3,C3_sweep,HIGH,Single outbound sweep >80% of cumulative fan-in.
TX20260602000107,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 13/20 far above account's monthly baseline.
TX20260603001379,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001637,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001354,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001320,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001598,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000981,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000701,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604000734,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000201,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 3/18 far above account's monthly baseline.
TX20260602000947,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001700,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000030,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 2/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260603001340,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000829,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001834,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260605000027,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 4/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260603000277,DOB_DISAMBIGUATES,NO,C2,C2_dob_reject,LOW,Receiver name equals WL0087 but DOB differs; identifier mismatch must defeat name match.
